🇨🇳｜央视频道,#genre#
CINEMAX,http://198.16.100.90:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
CINEMAX,http://66.181.39.224/ml.php?id=cinemax_twn
三立综合台,http://66.181.39.224/ml.php?id=sanlizhonghe
卫视中文台,http://66.181.39.224/ml.php?id=weishichinese_twn
星卫电影台,http://50.7.238.114:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
LSTime电影, http://120.84.96.74:808/hls/35/index.m3u8
Star Movies,http://185.243.7.13:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=155727&extension=ts&play_token=zB1JWsM7AB
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
美亚电影台,http://66.181.39.224/ml.php?id=meiyamovie_twn
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
Hi-YAH!,https://linear-59.frequency.stream/dist/plex/59/hls/master/playlist.m3u8
My Cinema Asia,http://210.210.155.37/uq2663/h/h193/index.m3u8
龙鑫网络电影,http://106.115.27.230:9901/tsfile/live/1029_1.m3u8
探索亚洲,http://198.16.100.90:8278/discoverytwn_twn/playlist.m3u8?tid=m42a2d91d6f2413622196&ct=17874&tsum=3653c4c61f0a0443dbb256dc465b4715
探索动力,http://198.16.100.90:8278/discoveryturbo_twn/playlist.m3u8?tid=MECE3122352031223520&ct=18393&tsum=66f49d6631e9a76ea563d20a25e0bd4c
探索动力,http://198.16.100.90:8278/discoveryturbo_twn/playlist.m3u8?tid=m33a70bc8259c12219783&ct=17877&tsum=b8470668b7a41d6b15a90b7aa43b3279
探索动力,http://198.16.100.90:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
探索频道,http://198.16.100.90:8278/discoveryhd_twn/playlist.m3u8?tid=ME6E2405719624057196&ct=19225&tsum=57a7c421c65e00c1b8f68f67c30141dc
探索频道,http://198.16.100.90:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
探索频道,http://198.16.100.90:8278/discoverych_twn/playlist.m3u8?tid=MA3A2844188928441889&ct=18393&tsum=5b966ba17918ab0d7dd4c462d1b0b811
探索频道,http://66.181.39.224/ml.php?id=ba86fcd935
探索频道,http://66.181.39.224/ml.php?id=discoveryhd_twn
亚洲美食,http://66.181.39.224/ml.php?id=afc_twn
美食星球,http://66.181.39.224/ml.php?id=foodplanet_twn
动物星球,http://198.16.100.90:8278/animalplanet_twn/playlist.m3u8?tid=MABA3681856636818566&ct=18393&tsum=2066d4c793195f8449577d35af941288
动物星球,http://198.16.100.90:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
动物星球,http://66.181.39.224/ml.php?id=animalplanet_twn

🇨🇳｜世界频道,#genre#
美国┃CNN,http://ip2121.com:8081/live/cnn/playlist.m3u8
美国┃中文电视,https://jpts.sinovision.net/livestream.m3u8
美国┃CNC英文,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8?zshijd
美国┃Fox News,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
英国┃BBC America,https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
英国┃BBC WORLD NEWS,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/Stream(02)/index.m3u8
欧洲华文电视1台,http://vvlive.eztv.vip:80/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
欧洲华文电视2台,http://vvlive.eztv.vip:80/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
欧洲华文电视6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
CBN News,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8
CNA亚洲新闻 International,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNA亚洲新闻 Singapore(,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
CNA亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
CNA亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
ANN News,http://tv.redrainl.site:9500/live.m3u8?c=29
Bloomberg News,http://tv.redrainl.site:9500/live.m3u8?c=14
Euronews,https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8
Euronews,https://euronews.alteox.app/hls/en_stream.m3u8
France 24,http://static.france24.com:80/live/F24_FR_HI_HLS/live_tv.m3u8
France 24,http://tv.redrainl.site:9500/live.m3u8?c=13
France 24,https://static.france24.com/live/F24_FR_HI_HLS/live_tv.m3u8
NBC News Now,http://nbcnews2.akamaized.net/hls/live/723426-b/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
NBC NEWS,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
News max,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
RT News,https://rt-glb.rttv.com/live/rtnews/playlist.m3u8
VOA,https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8
半島電視台,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半島電視台,http://live-hls-web-aja.getaj.net/AJA/index.m3u8
TBN Asia,http://210.210.155.35/qwr9ew/s/s39/01.m3u8

日本┃NHK WORLD,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
日本┃NHK WORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
日本┃NHK World Japan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
日本┃NHK World Japan,http://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
日本┃NHK 华语,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
日本┃TokyoMX(WebcamStream),https://movie.mcas.jp/mcas/mx_live_2/master.m3u8
日本┃TokyoMX2,https://movie.mcas.jp/mcas/mx2_2/master.m3u8
日本┃Tokyo MX1 [Not 24-7,https://movie.mcas.jp/mcas/mx1_2/master.m3u8
日本┃Weather News,https://movie.mcas.jp/mcas/smil:wn1.smil/master.m3u8
日本┃声优广播,http://www.uniqueradio.jp/agplayerf/hls/Active.m3u8
日本┃QVC Japan,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
蒙古┃花花公子,http://spacetv.in/stream/WUQP6BVK17/56.m3u8
AnimeTV,https://stmv1.srvif.com/animetv/animetv/playlist.m3u8
Gunma TV,https://movie.mcas.jp/switcher/smil:mcas8.smil/master.m3u8
Japanet Channel DX,https://bcsecurelivehls-i.akamaihd.net/hls/live/265320/5043843989001/140130JTDX/index.m3u8
Ski TV,https://d2xeo83q8fcni6.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/SkiTV-SynapseTV/193.m3u8
Sofy TV,https://sofy-ger-samsung.amagi.tv/playlist.m3u8
TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
日本┃Tokyo MX 1 ,https://movie.mcas.jp/mcas/smil:mx1_prod.smil/master.m3u8
日本┃Tokyo MX 1,https://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
日本┃Tokyo MX 2 ,https://movie.mcas.jp/mcas/smil:mx2_prod.smil/master.m3u8
日本┃Tokyo MX 2,https://movie.mcas.jp/mcas/mx2_2/chunklist.m3u8
WeatherNews,https://movie.mcas.jp/mcas/smil:wn1.smil/chunklist_b1800000.m3u8
泰国┃公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
韩国┃Ⅰ BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国┃EBS_E频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8
韩国┃EBS加一频道,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩国┃EBS加二频道,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩国┃EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国┃EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国┃MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国┃SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国┃EBS少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国┃EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国┃EBS儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩国┃阿里郎电视,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩国┃KBCSBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国┃KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
Luxury World[1920*1080],http://nano.teleservice.su:8080/hls/luxury.m3u8
韩国┃阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国┃ARS,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
韩国┃Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
韩国┃Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
韩国┃Arirang,http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
韩国┃Arirang (Opt-1),http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃国防电视,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国┃BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国┃BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国┃BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国┃EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国┃EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国┃EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国┃KBC,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国┃新聞,http://183.110.27.87/mtnlive/definst/720/chunklist.m3u8
韩国┃新聞,http://moneytoday1.ktcdn.co.kr:1935/mtnlive/720/playlist.m3u8
韩国┃職業廣播,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
韩国┃MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩国┃NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国┃TJB (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8
韩国┃EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩国┃EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩国┃EBS第一频道,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
韩国┃EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩国┃EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
DUBAI ONE,http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8?checkedby:iptvcat.com
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
ABN HD,https://vod2.abn.co.kr/IPHONE/abn.m3u8
韩国┃Arirang 阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/.m3u8
韩国┃Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
韩国┃Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
韩国┃Arirang 阿里郎,http://amdlive-ch02.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang 阿里郎,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang 阿里郎,http://cdn-01.bonus-tv.ru:8080/arirang_edge/index.m3u8
韩国┃Arirang 阿里郎,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b656000_sleng.m3u8
韩国┃Arirang 阿里郎,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国┃Arirang 阿里郎3,http://amdlive.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/.m3u8
英国┃BBS 佛教廣播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist.m3u8
CJ OnStyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle+,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
CJONSTYLE,http://mytv.dothome.co.kr/ch/catv/91.php
CJONSTYLE+,http://mytv.dothome.co.kr/ch/catv/92.php
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
Gugak TV 國樂放送,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
KBS LiveCam DokDo,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
Kix (印尼字幕),http://210.210.155.37/dr9445/h/h07/index.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
KShopping,https://fhs8036.bd-61.ktcdn.co.kr/klive/smil:klive.smil/playlist.m3u8

泰国┃公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
泰国┃CTB,http://vip.login.in.th:1935/CTB/CTB/playlist.m3u8
泰国┃ASTV News 1,http://news1.live14.com/stream/news1_hi.m3u8
泰国┃PBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰国┃White Channel,http://symc-cdn.violin.co.th:1935/tndedge/whitechannel/chunklist.m3u8
新马┃Ⅰ 亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_3.m3u8
蒙古┃MNB综合台,http://103.14.38.107:1935/live/mnb.stream/playlist.m3u8
蒙古┃HHGZ,http://spacetv.in/stream/WUQP6BVK17/56.m3u8
越南┃坚江频道,http://tv.kgtv.vn/live/kgtv/kgtv.m3u8
越南┃Gia Lai TV,http://113.161.25.3:8134/hls/gialaitv/gialaitv.m3u8
越南┃ktv,http://210.245.20.94/hls/ktv1.m3u8
越南┃VBSTV,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8
越南┃和平HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
越南┃ANTVHD,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
越南┃CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
俄罗斯┃音乐频道,http://rtmp.one.by:2200/
俄罗斯┃GITV,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄罗斯┃中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
俄罗斯┃Tivikom Ulan-Udje,http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8
俄罗斯┃First Music (Opt-3),http://rtmp.one.by:1200
俄罗斯┃RBC (Opt-1),http://92.50.128.180/utv/1358/index.m3u8
俄罗斯┃Shanson TV (Opt-1),http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8
俄罗斯┃Shanson TV (Opt-2),http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8
俄罗斯┃Tjumenskoe Vremja,http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8
俄罗斯┃TRO Soyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
俄罗斯┃Ugra TV,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
伊拉克┃Al Sharqiya,http://ns8.indexforce.com:1935/home/mystream/playlist.m3u8
新加坡┃CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡┃CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
新加坡┃中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡┃国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
蒙古国┃lMNB,http://103.14.38.107:1935/live/mnb.stream/master.m3u8
印尼┃TVRISports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8
印尼┃TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8
印尼┃METROTV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
伊拉克┃SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
半岛新闻,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
伊朗┃PBC Tapesh TV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
乌克兰┃1台,http://cdn1.live-tv.od.ua:8081/1tvkr/1tvkr-abr/1tvkr/1tvkr/playlist.m3u8
半島新聞台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半島電視台,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半島電視台,http://live-hls-web-aja.getaj.net/AJA/index.m3u8
半島電視台,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
半島電視台,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半島電視台,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
澳大利亚┃OutdoorChannel,https://outdoorchannel-samsungau.amagi.tv/playlist.m3u8
阿联酋┃NoorDubai,https://dmiffthvll.cdn.mangomolo.com/noordubaitv/smil:noordubaitv.smil/playlist.m3u8
阿联酋┃SharjahTV,https://svs.itworkscdn.net/smc1live/smc1.smil/playlist.m3u8
阿联酋┃Asharq,https://bcsecurelivehls-i.akamaihd.net/hls/live/1021447/6203311941001/master.m3u8
阿联酋┃Yas,https://admdn1.cdn.mangomolo.com/yastv/smil:yastv.stream.smil/playlist.m3u8
AE;IR┃TowheedTV,http://51.210.199.1/hls/stream.m3u8
阿富汗┃PamirTV,http://live.stream.cdn.pamirtv.com/ptv/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
亚美尼亚┃AmgaNot24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
印尼┃TVRIAceh,http://118.97.50.107/Content/HLS/Live/Channel(TVRIACEH)/index.m3u8
印尼┃TVRIBengkulu,http://118.97.50.107/Content/HLS/Live/Channel(TVRIBENGKULU)/index.m3u8
印尼┃TVRIDKIJakarta,http://118.97.50.107/Content/HLS/Live/Channel(TVRIDKI)/Stream(03)/index.m3u8
印尼┃TVRIGorontalo,http://118.97.50.107/Content/HLS/Live/Channel(TVRIGORONTALO)/index.m3u8
印尼┃TVRIJambi,http://118.97.50.107/Content/HLS/Live/Channel(TVRIJAMBI)/index.m3u8
印尼┃TVRIJawaBarat,http://118.97.50.107/Content/HLS/Live/Channel(TVRIJABARBANDUNG)/index.m3u8
印尼┃TVRIKalimantanBarat,http://118.97.50.107/Content/HLS/Live/Channel(TVRIKALBAR)/index.m3u8
印尼┃TVRIKalimantanSelatan,http://118.97.50.107/Content/HLS/Live/Channel(TVRIKALSELBANJARMSN)/index.m3u8
印尼┃TVRIKalimantanTimur,http://118.97.50.107/Content/HLS/Live/Channel(TVRIKALTIMSAMARINDA)/index.m3u8
印尼┃TVRIKanal3,http://118.97.50.107/Content/HLS/Live/Channel(TVRI3)/index.m3u8
印尼┃TVRIMaluku,http://118.97.50.107/Content/HLS/Live/Channel(TVRIMALUKUAMBON)/index.m3u8
印尼┃TVRINasional,http://118.97.50.107/Content/HLS/Live/Channel(TVRINASIONAL)/index.m3u8
印尼┃TVRINusaTenggaraBarat,http://118.97.50.107/Content/HLS/Live/Channel(TVRINTBMATARAM)/index.m3u8
印尼┃TVRINusaTenggaraTimur,http://118.97.50.107/Content/HLS/Live/Channel(TVRINTTKUPANG)/index.m3u8
印尼┃TVRIPapua,http://118.97.50.107/Content/HLS/Live/Channel(TVRIPAPUA)/index.m3u8
印尼┃TVRISportHD,http://118.97.50.107/Content/HLS/Live/Channel(TVRI4)/index.m3u8
印尼┃TRANS7HD,https://video.detik.com/trans7/smil:trans7.smil/playlist.m3u8
印尼┃TRANSTVHD,https://video.detik.com/transtv/smil:transtv.smil/playlist.m3u8
印尼┃TVRISulawesiTenggara,http://118.97.50.107/Content/HLS/Live/Channel(TVRISULTRA)/index.m3u8
印尼┃TVRISulawesiUtara,http://118.97.50.107/Content/HLS/Live/Channel(TVRISULUTMANADO)/index.m3u8
印尼┃TVRISumateraBarat,http://118.97.50.107/Content/HLS/Live/Channel(TVRISUMBARPADANG)/index.m3u8
印尼┃TVRISumateraSelatan,http://118.97.50.107/Content/HLS/Live/Channel(TVRISUMSEL)/index.m3u8
印尼┃TVRISumateraUtara,http://118.97.50.107/Content/HLS/Live/Channel(TVRISUMUTMEDAN)/index.m3u8
印尼┃TVRIYogyakarta,http://118.97.50.107/Content/HLS/Live/Channel(TVRIYOGYAKARTA)/index.m3u8
印度┃AmritaTV,http://103.199.161.254/Content/amrita/Live/Channel(Amrita)/index.m3u8
印度┃JaihindTV,http://103.199.161.254/Content/jaihind/Live/Channel(Jaihind)/index.m3u8
印度┃JeevanTV,http://103.199.161.254/Content/jeevan/Live/Channel(Jeevan)/index.m3u8
印度┃ManoramaNews,http://103.199.161.254/Content/manoramanews/Live/Channel(ManoramaNews)/index.m3u8
印度┃Kasthuri,http://103.199.161.254/Content/kasthuritv/Live/Channel(KasthuriTV)/index.m3u8
印度┃FlowersTV,http://103.199.161.254/Content/flowers/Live/Channel(Flowers)/index.m3u8
印度┃PublicMusic,http://103.199.161.254/Content/publicmusic/Live/Channel(PublicMusic)/index.m3u8
印度┃3TamilTV,https://6n3yogbnd9ok-hls-live.5centscdn.com/threetamil/d0dbe915091d400bd8ee7f27f0791303.sdp/index.m3u8
印度┃MathrubhumiNews,http://103.199.161.254/Content/mathrubhuminews/Live/Channel(Mathrubhuminews)/index.m3u8
印度┃KairaliNews,http://103.199.161.254/Content/people/Live/Channel(People)/index.m3u8
印度┃KairaliTV,http://103.199.161.254/Content/kairali/Live/Channel(Kairali)/index.m3u8
印度┃KairaliWe,http://103.199.161.254/Content/we/Live/Channel(We)/index.m3u8
印度┃Kalaignar,http://103.199.161.254/Content/kalaignartv/Live/Channel(KalaignarTV)/index.m3u8
印度┃DDMalayalam,http://103.199.161.254/Content/ddmalayalam/Live/Channel(DDMalayalam)/index.m3u8
印度┃DDNational,http://103.199.161.254/Content/ddnational/Live/Channel(DDNational)/index.m3u8
印度┃DDSports,http://103.199.161.254/Content/ddsports/Live/Channel(DDSPORTS)/index.m3u8
印度┃DDSports,http://103.199.161.254/Content/ddsports/Live/Channel(DDSPORTS)/Stream(02)/index.m3u8
印度┃AsianetNews,http://103.199.161.254/Content/asianetnews/Live/Channel(Asianetnews)/index.m3u8
印度┃KappaTV,http://103.199.161.254/Content/kappa/Live/Channel(Kappa)/index.m3u8
印度┃MediaOne,http://103.199.161.254/Content/mediaone/Live/Channel(MediaOne)/index.m3u8
印度┃NDTVIndia,https://ndtvindiaelemarchana.akamaized.net/hls/live/2003679/ndtvindia/master.m3u8
印度┃NDTVProfit,https://ndtvprofitelemarchana.akamaized.net/hls/live/2003680-b/ndtvprofit/master.m3u8
印度┃SadaTV,http://cdn12.henico.net:8080/live/sadatv/index.m3u8
印度┃ReporterTV,http://103.199.161.254/Content/reporter/Live/Channel(Reporter)/index.m3u8
